def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI),
True,
def(PROTO),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
