def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_TERMRESPONSE),
!def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_GUI),
def(DEBUG),
def(WSDEBUG),
