def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
True,
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(FEAT_MBYTE),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
