def(WSDEBUG_TRACE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_BEVAL),
def(WIN32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
True,
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
