def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(NBDEBUG),
def(_WIN32),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(__MINT__),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
True,
def(WIN32),
def(FEAT_SUN_WORKSHOP),
