def(INET_SOCKETS),
def(UNIX),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(__MINT__),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(_WIN32),
def(JUMPLIST_ROTATE),
True,
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(UNIX),
!def(FEAT_GUI_GTK),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
