def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(PROTO),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(__MINT__),
def(MAIN),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_PROFILE),
True,
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(_WIN32),
def(WIN32),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
