def(FEAT_GUI),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(PROTO),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
!def(FEAT_BEVAL),
def(NBDEBUG),
