def(PROTO),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(MAIN),
def(FEAT_FLOAT),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL_GUI),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(WIN32),
def(FEAT_TOOLBAR),
def(UNIX),
def(DEBUG),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(__MINT__),
def(WSDEBUG),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(UNIX),
