def(WSDEBUG_SENSE),
True,
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(DEBUG),
def(MAIN),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(_WIN32),
def(LESSTIF_VERSION),
def(WIN32),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
