def(FEAT_BEVAL),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
True,
!def(INET_SOCKETS),
