def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_BEVAL_GUI),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(_WIN32),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FLOAT),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WIN32),
!def(FEAT_PROFILE),
def(WSDEBUG),
def(PROTO),
def(FEAT_PROFILE),
True,
def(__MINT__),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
