def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_MBYTE),
def(FEAT_EMACS_TAGS),
def(RISCOS),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
True,
!def(FEAT_EMACS_TAGS),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
!def(RISCOS),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_MBYTE),
!def(PROTO),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
