def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(MAIN),
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(WSDEBUG),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
