def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(__MINT__),
def(DEBUG),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_PROFILE),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(WIN32),
True,
!def(FEAT_GUI_GTK),
