def(NBDEBUG),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
def(PROTO),
def(JUMPLIST_ROTATE),
def(DEBUG),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(MAIN),
def(FEAT_BEVAL_GUI),
def(WSDEBUG_TRACE),
!def(UNIX),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(UNIX),
