def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
True,
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
