def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_EMACS_TAGS),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_EMACS_TAGS),
def(WIN32),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(_WIN32),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_GUI_W32),
def(NBDEBUG),
