def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(__MINT__),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_FKMAP),
def(_WIN32),
def(PROTO),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(UNIX),
def(NBDEBUG),
def(WSDEBUG),
True,
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_SENSE),
def(FEAT_FLOAT),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
