def(NBDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(PROTO),
def(LESSTIF_VERSION),
True,
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(WSDEBUG),
!def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
