def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(DEBUG),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(MAIN),
def(WIN32),
def(_WIN32),
def(NBDEBUG),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
