def(WSDEBUG_TRACE),
def(PROTO),
!def(FEAT_GUI_W32),
def(WIN32),
True,
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL_GUI),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG_SENSE),
