def(FEAT_GUI),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_TOOLBAR),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(WIN32),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
True,
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(FEAT_MBYTE),
def(FEAT_JOB_CHANNEL),
def(PROTO),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
