def(INET_SOCKETS),
def(__MINT__),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
True,
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
