def(PROTO),
def(_WIN32),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
True,
def(LESSTIF_VERSION),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(MAIN),
def(__MINT__),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
