def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI_W32),
!def(PROTO),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
True,
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(PROTO),
def(DEBUG),
