def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(RISCOS),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
True,
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(EBCDIC),
def(RISCOS),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(EBCDIC),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
