def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG),
True,
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
!def(PROTO),
