def(PROTO),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
True,
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(DEBUG),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
