def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(INET_SOCKETS),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(NBDEBUG),
True,
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
!def(PROTO),
