def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(MAIN),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(FEAT_GUI),
True,
def(FEAT_BEVAL),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
