def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(PROTO),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
