def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
!def(PROTO),
True,
def(DEBUG),
def(WSDEBUG),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(FEAT_EMACS_TAGS),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_FKMAP),
def(NBDEBUG),
!def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(FEAT_EMACS_TAGS),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
