def(NBDEBUG),
def(WSDEBUG_TRACE),
def(DEBUG),
def(PROTO),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
True,
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(_WIN32),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(WIN32),
!def(NO_CONSOLE),
