def(LESSTIF_VERSION),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(INET_SOCKETS),
def(_WIN32),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(DEBUG),
def(WSDEBUG_TRACE),
True,
def(MAIN),
def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
