def(MAIN),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(FEAT_PROFILE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(NBDEBUG),
def(__MINT__),
def(WIN32),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
