def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(WIN32),
def(__MINT__),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
True,
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
