def(__BORLANDC__),
!def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI),
True,
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_EMACS_TAGS),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
