def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI),
def(NBDEBUG),
True,
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
