def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(WSDEBUG_TRACE),
True,
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(WSDEBUG),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
!def(PROTO),
