def(FEAT_TERMRESPONSE),
!def(PROTO),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(DEBUG),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_W32),
def(PROTO),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_FKMAP),
True,
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
