def(LESSTIF_VERSION),
!def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
!def(FEAT_MBYTE),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
!def(INET_SOCKETS),
True,
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(PROTO),
def(FEAT_FKMAP),
def(PROTO),
