def(LESSTIF_VERSION),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(NBDEBUG),
True,
