def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
True,
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(NBDEBUG),
def(MAIN),
def(WSDEBUG),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
