def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(NBDEBUG),
