def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(DEBUG),
def(WSDEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
True,
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(PROTO),
