def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_MBYTE),
True,
!def(INET_SOCKETS),
def(FEAT_MBYTE),
