def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_PROFILE),
True,
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(_WIN32),
def(DEBUG),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(MAIN),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
