def(JUMPLIST_ROTATE),
def(DEBUG),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(PROTO),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_GUI_GTK),
True,
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
