def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_GUI_W32),
!def(PROTO),
def(DEBUG),
True,
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
