def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(NBDEBUG),
