def(PROTO),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(RISCOS),
def(DEBUG),
!def(FEAT_GUI_W32),
def(EBCDIC),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(EBCDIC),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(FEAT_MBYTE),
!def(PROTO),
def(NBDEBUG),
def(FEAT_TOOLBAR),
True,
!def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
!def(RISCOS),
