def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(DEBUG),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
def(MAIN),
def(PROTO),
def(WIN32),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(_WIN32),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
