def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(__MINT__),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(FEAT_PROFILE),
def(DEBUG),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL_GUI),
def(FEAT_BEVAL),
def(_WIN32),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(WIN32),
!def(FEAT_GUI_W32),
def(WSDEBUG),
