def(NBDEBUG),
True,
def(FEAT_GUI),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
