def(FEAT_GUI),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
True,
def(DEBUG),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_GUI_W32),
