def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(MAIN),
def(FEAT_TOOLBAR),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(WIN32),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(_WIN32),
True,
