def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
True,
def(NBDEBUG),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(WSDEBUG),
def(PROTO),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
