def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(PROTO),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(PROTO),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(NO_CONSOLE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
