def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
def(WSDEBUG_TRACE),
def(WIN32),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(FEAT_BEVAL_GUI),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(_WIN32),
def(WSDEBUG),
def(PROTO),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
