def(WSDEBUG_SENSE),
True,
def(FEAT_PROFILE),
!def(UNIX),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_BEVAL_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_MBYTE),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(FEAT_FLOAT),
def(UNIX),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(WSDEBUG),
def(__MINT__),
