def(FEAT_BEVAL),
!def(EBCDIC),
!def(FEAT_BEVAL),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(PROTO),
def(PROTO),
!def(FEAT_MBYTE),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(EBCDIC),
def(NBDEBUG),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
True,
!def(RISCOS),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(RISCOS),
