def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(PROTO),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_CLIPBOARD),
def(NBDEBUG),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
True,
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
