def(FEAT_SUN_WORKSHOP),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
True,
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(DEBUG),
def(WSDEBUG),
def(PROTO),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
